issues_priority_Minor_mean;NumberOfModifiers_75%;NumberOfModifiers_count;WMC_CK_25%;WMC_CK_min;MaxNumberOfNestedBlocks_25%;WMC_CK_mean;MissingDefault_freq;NumberOfModifiers_min;MissingDefault_unique;NumberOfMathOperations_25%;NumberOfMathOperations_max;Maximum Depth_mean;NumberOfModifiers_50%;WMC_CK_50%;MissingDefault_top;NumberOfMathOperations_min;MaxNumberOfNestedBlocks_count;Maximum Depth_max;issues_priority_Minor_count;Average Block Depth;WMC_CK_std;Maximum Complexity*;NumberOfModifiers_mean;MagicNumber_count;InsufficientModularization;issues_priority_Minor_std;NumberOfMathOperations_75%;issues_priority_Minor_min;NumberOfMathOperations_mean;NumberOfMathOperations_std;Maximum Depth_min;MaxNumberOfNestedBlocks_mean;NumberOfModifiers_25%;WMC_CK_75%;Cyclic_DependentModularization;Maximum Depth_std;issues_priority_Minor_max;WMC_Designite;Bugged;MaxNumberOfNestedBlocks_75%;Maximum Depth_75%;NumberOfMethods_Mood;MissingHierarchy;MaxNumberOfNestedBlocks_50%;MagicNumber_top;Average Complexity*;Maximum Depth_50%;Maximum Depth_count;MagicNumber_freq;NumberOfModifiers_std;Maximum Depth_25%;BrokenModularization;issues_priority_Major_min;MaxNumberOfNestedBlocks_std;MissingDefault_count;NumberOfMathOperations_count;WMC_CK_max;Hub_likeModularization;MaxNumberOfNestedBlocks_min;MaxNumberOfNestedBlocks_max;issues_priority_Major_mean;issues_priority_Major_max;issues_priority_Major_count;NumberOfModifiers_max;Maximum Block Depth;WMC_CK_count;MagicNumber_unique;Average Statements per Method;issues_priority_Major_std;NumberOfMathOperations_50%
0.0;8.5;10.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;2.0;2.0;1.0;1.0;False;0.0;10.0;2.0;4.0;1.29;0.0;1.0;4.0;1.0;False;0.0;1.0;0.0;0.5;0.7071067811865476;2.0;0.0;1.0;1.0;False;0.0;0.0;10.0;False;0.0;2.0;10.0;False;0.0;False;1.0;2.0;5.0;1.0;4.242640687119285;2.0;False;0.0;0.0;1.0;10.0;1.0;False;0.0;0.0;0.75;1.0;4.0;10.0;2.0;10.0;1.0;4.2;0.5;0.0
0.0;1.0;1.0;2.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;False;0.0;1.0;0.0;0.0;1.18;0.0;2.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;False;0.0;0.0;2.0;False;1.0;0.0;1.0;False;1.0;False;2.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;2.0;False;1.0;1.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;8.0;0.0;0.0
0.0;1.0;3.0;2.0;1.0;0.5;2.333333333333333;0.0;1.0;0.0;0.0;0.0;2.0;1.0;3.0;False;0.0;3.0;2.0;1.0;1.49;1.1547005383792517;3.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.6666666666666666;1.0;3.0;False;0.0;0.0;3.0;False;1.0;2.0;3.0;False;1.0;False;2.33;2.0;1.0;0.0;0.0;2.0;False;1.0;0.5773502691896258;0.0;3.0;3.0;False;0.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;0.0;6.33;0.0;0.0
0.0;1.0;14.0;1.0;1.0;0.0;2.357142857142857;3.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;False;0.0;14.0;2.0;2.0;2.21;2.4684826500112558;13.0;1.1428571428571428;3.0;False;0.0;0.0;0.0;0.07142857142857142;0.2672612419124244;2.0;0.8571428571428571;1.0;2.75;False;0.0;0.0;27.0;False;1.0;2.0;14.0;False;1.0;False;2.5;2.0;5.0;2.0;0.3631365196012815;2.0;False;1.0;1.0994504121565505;3.0;14.0;10.0;False;0.0;4.0;1.0;1.0;2.0;2.0;6.0;14.0;2.0;10.14;0.0;0.0
0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;False;0.0;2.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;False;0.0;0.0;2.0;False;0.0;2.0;2.0;False;0.0;False;1.0;2.0;1.0;0.0;0.0;2.0;False;1.0;0.0;0.0;2.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0
0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;False;0.0;2.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;False;0.0;0.0;2.0;False;0.0;2.0;2.0;False;0.0;False;1.0;2.0;1.0;0.0;0.0;2.0;False;1.0;0.0;0.0;2.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0
0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;False;0.0;2.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;False;0.0;0.0;2.0;False;0.0;2.0;2.0;False;0.0;False;1.0;2.0;1.0;0.0;0.0;2.0;False;1.0;0.0;0.0;2.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0
0.0;1.0;8.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;8.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;0.0;8.0;True;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;8.0;1.0;False;0.0;0.0;1.0;1.0;3.0;1.0;0.0;8.0;0.0;0.0;0.0;0.0
0.0;1.0;8.0;2.0;2.0;1.0;2.125;0.0;1.0;0.0;0.0;1.0;0.0;1.0;2.0;False;0.0;8.0;0.0;4.0;2.03;0.3535533905932738;2.0;1.0;0.0;False;0.0;0.0;0.0;0.125;0.3535533905932738;0.0;1.0;1.0;2.0;False;0.0;0.0;10.0;True;1.0;0.0;8.0;False;1.0;False;1.89;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;8.0;3.0;False;1.0;1.0;1.0;1.0;4.0;1.0;3.0;8.0;0.0;7.11;0.0;0.0
0.0;1.0;8.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;False;0.0;8.0;2.0;5.0;1.41;0.0;1.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;False;0.0;0.0;9.0;True;0.0;2.0;8.0;False;0.0;False;1.0;2.0;1.0;0.0;0.0;2.0;False;0.0;0.0;0.0;8.0;1.0;False;0.0;0.0;0.8;1.0;5.0;1.0;2.0;8.0;0.0;2.44;0.4472135954999581;0.0
0.09090909090909093;1.0;30.0;1.0;1.0;0.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;False;0.0;30.0;0.0;11.0;0.0;0.0;0.0;1.0;3.0;True;0.3015113445777636;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;1.0;30.0;True;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;3.0;0.0;0.0;False;0.0;0.0;3.0;30.0;1.0;False;0.0;0.0;0.8181818181818182;1.0;11.0;1.0;0.0;30.0;1.0;0.0;0.4045199174779453;0.0
0.08333333333333333;1.0;30.0;2.0;2.0;1.0;2.033333333333333;4.0;1.0;1.0;0.0;3.0;0.0;1.0;2.0;False;0.0;30.0;0.0;12.0;2.24;0.18257418583505533;2.0;1.0;4.0;True;0.2886751345948129;3.0;0.0;1.1666666666666667;1.4403862827999168;0.0;1.0;1.0;2.0;False;0.0;1.0;32.0;True;1.0;0.0;30.0;False;1.0;False;1.97;0.0;0.0;4.0;0.0;0.0;False;0.0;0.0;4.0;30.0;3.0;False;1.0;1.0;0.8333333333333334;1.0;12.0;1.0;3.0;30.0;1.0;7.84;0.38924947208076144;0.0
0.07142857142857142;1.0;30.0;2.0;1.0;1.0;1.8333333333333333;3.0;1.0;1.0;0.0;2.0;2.0;1.0;2.0;False;0.0;30.0;2.0;14.0;2.18;0.3790490217894517;2.0;1.0;3.0;True;0.26726124191242434;0.75;0.0;0.3;0.534983080621924;2.0;0.8333333333333334;1.0;2.0;False;0.0;1.0;31.0;True;1.0;2.0;30.0;False;1.0;False;1.81;2.0;2.0;3.0;0.0;2.0;False;0.0;0.3790490217894517;3.0;30.0;2.0;False;0.0;1.0;0.8571428571428571;1.0;14.0;1.0;3.0;30.0;1.0;5.26;0.3631365196012815;0.0
0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;2.0;0.0;0.0;0.56;0.0;1.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;2.0;False;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;2.0;1.0;False;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;0.0;1.5;0.0;0.0
0.0;1.75;4.0;1.75;1.0;0.75;1.75;0.0;1.0;0.0;0.0;0.0;2.0;1.0;2.0;False;0.0;4.0;2.0;0.0;1.33;0.5;2.0;1.75;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.75;1.0;2.0;False;0.0;0.0;4.0;False;1.0;2.0;0.0;False;1.0;False;1.75;2.0;1.0;0.0;1.5;2.0;False;0.0;0.5;0.0;4.0;2.0;False;0.0;1.0;0.0;0.0;0.0;4.0;3.0;4.0;0.0;3.5;0.0;0.0
0.0;1.0;6.0;2.0;1.0;1.0;1.8333333333333333;0.0;1.0;0.0;0.0;0.0;2.0;1.0;2.0;False;0.0;6.0;2.0;0.0;1.55;0.40824829046386296;2.0;1.5;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.8333333333333334;1.0;2.0;False;0.0;0.0;6.0;False;1.0;2.0;0.0;False;1.0;False;1.83;2.0;1.0;0.0;1.224744871391589;2.0;False;0.0;0.40824829046386296;0.0;6.0;2.0;False;0.0;1.0;0.0;0.0;0.0;4.0;3.0;6.0;0.0;3.67;0.0;0.0
0.0;1.0;14.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;False;0.0;14.0;2.0;1.0;1.34;0.0;1.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;False;0.0;0.0;16.0;False;0.0;2.0;14.0;False;0.0;False;1.0;2.0;5.0;0.0;0.0;2.0;False;1.0;0.0;0.0;14.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;14.0;0.0;0.94;0.0;0.0
0.0;1.0;6.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;False;0.0;6.0;2.0;1.0;1.33;0.0;1.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;False;0.0;0.0;7.0;False;0.0;2.0;6.0;False;0.0;False;1.0;2.0;3.0;0.0;0.0;2.0;False;1.0;0.0;0.0;6.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;6.0;0.0;1.29;0.0;0.0
0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;False;0.0;2.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;False;0.0;0.0;2.0;False;0.0;2.0;2.0;False;0.0;False;1.0;2.0;1.0;0.0;0.0;2.0;False;1.0;0.0;0.0;2.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0
0.2222222222222222;4.0;8.0;4.75;4.0;1.0;7.5;3.0;1.0;1.0;0.0;6.0;0.0;2.5;6.5;False;0.0;8.0;0.0;9.0;2.36;4.3094580368566735;17.0;2.5;3.0;False;0.4409585518440984;5.25;0.0;2.25;2.8660575211055535;0.0;2.0;1.0;7.75;False;0.0;1.0;43.0;False;3.0;0.0;8.0;False;2.0;False;7.88;0.0;0.0;2.0;1.6035674514745464;0.0;False;0.0;0.9258200997725514;3.0;8.0;17.0;False;1.0;3.0;0.6666666666666666;1.0;9.0;4.0;5.0;8.0;2.0;15.5;0.5;0.5
0.0;1.0;10.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;False;0.0;10.0;2.0;0.0;1.06;0.0;1.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;False;0.0;0.0;10.0;False;0.0;2.0;10.0;False;0.0;False;1.0;2.0;5.0;0.0;0.0;2.0;False;0.0;0.0;0.0;10.0;1.0;False;0.0;0.0;0.0;0.0;0.0;1.0;2.0;10.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;False;0.0;0.0;2.0;False;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;2.0;1.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
0.2222222222222222;2.0;20.0;2.0;1.0;1.0;2.9;4.0;1.0;1.0;0.0;1.0;4.0;1.0;2.0;False;0.0;20.0;4.0;9.0;1.5;2.074912807299318;5.0;1.4;4.0;True;0.4409585518440984;1.0;0.0;0.55;0.5104177855340404;4.0;1.15;1.0;3.0;False;0.0;1.0;34.0;False;1.0;4.0;11.0;False;1.0;False;2.0;4.0;1.0;3.0;0.5026246899500346;4.0;False;0.0;0.812727700887249;4.0;20.0;9.0;False;0.0;3.0;0.7777777777777778;1.0;9.0;2.0;6.0;20.0;2.0;5.67;0.4409585518440984;1.0
0.2222222222222222;1.0;9.0;1.0;1.0;0.0;1.8888888888888888;1.0;1.0;1.0;1.0;2.0;2.0;1.0;2.0;False;0.0;9.0;2.0;9.0;1.5;1.2692955176439846;5.0;1.0;1.0;True;0.4409585518440984;1.0;0.0;0.8888888888888888;0.6009252125773316;2.0;0.8888888888888888;1.0;2.0;False;0.0;1.0;34.0;False;1.0;2.0;11.0;False;1.0;False;2.0;2.0;2.0;1.0;0.0;2.0;False;0.0;1.2692955176439846;1.0;9.0;5.0;False;0.0;4.0;0.7777777777777778;1.0;9.0;1.0;6.0;9.0;1.0;5.67;0.4409585518440984;1.0
0.0;2.0;13.0;2.0;1.0;1.0;3.4615384615384617;2.0;1.0;1.0;0.0;1.0;2.0;2.0;2.0;False;0.0;13.0;2.0;5.0;2.0;3.356967496004507;13.0;1.8461538461538465;2.0;False;0.0;0.0;0.0;0.15384615384615385;0.3755338080994054;2.0;1.3846153846153846;2.0;4.0;False;0.0;0.0;38.0;False;2.0;2.0;13.0;False;1.0;True;3.92;2.0;1.0;1.0;0.3755338080994054;2.0;False;1.0;1.192927878405448;2.0;13.0;13.0;False;0.0;4.0;1.0;1.0;5.0;2.0;6.0;13.0;2.0;7.0;0.0;0.0
0.0;2.0;7.0;2.0;1.0;1.0;4.0;1.0;1.0;1.0;0.0;1.0;2.0;2.0;2.0;False;0.0;7.0;2.0;3.0;1.71;4.281744192888377;13.0;1.7142857142857142;1.0;False;0.0;0.0;0.0;0.14285714285714285;0.3779644730092273;2.0;1.2857142857142858;1.5;4.0;False;0.0;0.0;22.0;False;1.5;2.0;7.0;False;1.0;False;4.0;2.0;1.0;1.0;0.4879500364742666;2.0;False;1.0;0.951189731211342;1.0;7.0;13.0;False;0.0;3.0;1.0;1.0;3.0;2.0;5.0;7.0;1.0;7.57;0.0;0.0
0.0;2.0;10.0;2.0;1.0;1.0;4.2;2.0;1.0;1.0;0.0;3.0;2.6666666666666665;2.0;2.5;False;0.0;10.0;3.0;4.0;1.67;5.028805910838963;20.0;1.7;2.0;False;0.0;0.75;0.0;0.5;0.97182531580755;2.0;1.3;1.25;4.0;False;0.5773502691896258;0.0;27.0;False;2.0;3.0;10.0;False;1.0;False;4.4;3.0;3.0;2.0;0.4830458915396479;2.5;False;1.0;0.9486832980505138;2.0;10.0;18.0;False;0.0;3.0;1.0;1.0;4.0;2.0;5.0;10.0;1.0;10.8;0.0;0.0
0.0;1.0;3.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;False;0.0;3.0;2.0;1.0;0.92;0.0;1.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;False;0.0;0.0;3.0;False;0.0;2.0;3.0;False;0.0;False;1.0;2.0;3.0;0.0;0.0;2.0;False;1.0;0.0;0.0;3.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;3.0;0.0;1.0;0.0;0.0
0.0;1.0;4.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;False;0.0;4.0;2.0;1.0;1.07;0.0;1.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;False;0.0;0.0;4.0;False;0.0;2.0;4.0;False;0.0;False;1.0;2.0;4.0;0.0;0.0;2.0;False;1.0;0.0;0.0;4.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;4.0;0.0;1.0;0.0;0.0
0.0;2.0;5.0;2.0;2.0;1.0;2.6;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;False;0.0;5.0;0.0;1.0;1.71;0.8944271909999159;4.0;1.4;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.4;1.0;3.0;False;0.0;0.0;10.0;False;1.0;0.0;5.0;False;1.0;False;2.6;0.0;0.0;0.0;0.5477225575051661;0.0;False;1.0;0.8944271909999159;0.0;5.0;4.0;False;1.0;3.0;1.0;1.0;1.0;2.0;5.0;5.0;0.0;7.6;0.0;0.0
0.0;2.5;3.0;1.0;1.0;0.0;1.3333333333333333;1.0;1.0;1.0;0.0;1.0;2.333333333333333;1.0;1.0;False;0.0;3.0;3.0;2.0;1.38;0.5773502691896257;2.0;2.0;1.0;False;0.0;0.5;0.0;0.3333333333333333;0.5773502691896258;2.0;0.3333333333333333;1.0;1.5;False;0.5773502691896258;0.0;4.0;False;0.5;2.5;3.0;False;0.0;True;1.33;2.0;3.0;1.0;1.7320508075688772;2.0;False;1.0;0.5773502691896258;1.0;3.0;2.0;False;0.0;1.0;1.0;1.0;2.0;4.0;3.0;3.0;1.0;8.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;False;0.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;25.0;1.0;1.0;0.0;2.04;18.0;1.0;1.0;0.0;3.0;2.0;1.0;2.0;False;0.0;25.0;2.0;3.0;1.83;1.019803902718557;4.0;1.0;18.0;True;0.0;0.0;0.0;0.12;0.6;2.0;0.72;1.0;3.0;False;0.0;0.0;36.0;False;1.0;2.0;25.0;False;1.0;False;2.04;2.0;3.0;18.0;0.0;2.0;False;1.0;0.6782329983125269;18.0;25.0;4.0;False;0.0;2.0;1.0;1.0;3.0;1.0;4.0;25.0;1.0;4.04;0.0;0.0
0.0;1.0;2.0;2.25;2.0;1.0;2.5;1.0;1.0;1.0;0.0;0.0;0.0;1.0;2.5;False;0.0;2.0;0.0;2.0;1.19;0.7071067811865476;4.0;1.0;1.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.75;False;0.0;0.0;4.0;False;1.0;0.0;2.0;False;1.0;False;3.0;0.0;0.0;1.0;0.0;0.0;False;1.0;0.0;1.0;2.0;3.0;False;1.0;1.0;1.0;1.0;2.0;1.0;3.0;2.0;1.0;5.5;0.0;0.0
0.0;1.0;2.0;3.25;3.0;2.0;3.5;2.0;1.0;1.0;0.0;0.0;0.0;1.0;3.5;False;0.0;2.0;0.0;2.0;1.48;0.7071067811865476;6.0;1.0;2.0;False;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;3.75;False;0.0;0.0;5.0;False;2.0;0.0;2.0;False;2.0;False;4.5;0.0;0.0;2.0;0.0;0.0;False;1.0;0.0;2.0;2.0;4.0;False;2.0;2.0;1.0;1.0;2.0;1.0;4.0;2.0;1.0;10.5;0.0;0.0
0.0;3.25;2.0;4.25;4.0;2.0;4.5;0.0;1.0;0.0;1.0;1.0;0.0;2.5;4.5;False;1.0;2.0;0.0;4.0;1.73;0.7071067811865476;5.0;2.5;0.0;False;0.0;1.0;0.0;1.0;0.0;0.0;2.0;1.75;4.75;False;0.0;0.0;7.0;False;2.0;0.0;2.0;False;2.0;False;4.5;0.0;0.0;0.0;2.1213203435596424;0.0;False;1.0;0.0;0.0;2.0;5.0;False;2.0;2.0;1.0;1.0;4.0;4.0;4.0;2.0;0.0;8.0;0.0;1.0
0.0;2.0;4.0;1.75;1.0;0.75;2.25;0.0;1.0;0.0;0.75;2.0;0.0;2.0;2.5;False;0.0;4.0;0.0;4.0;1.71;0.957427107756338;4.0;1.75;0.0;False;0.0;1.25;0.0;1.0;0.8164965809277259;0.0;1.25;1.75;3.0;False;0.0;0.0;10.0;False;2.0;0.0;4.0;False;1.5;False;2.6;0.0;0.0;0.0;0.5;0.0;False;1.0;0.957427107756338;0.0;4.0;3.0;False;0.0;2.0;1.0;1.0;4.0;2.0;4.0;4.0;0.0;6.0;0.0;1.0
0.0;2.0;3.0;4.5;3.0;2.0;5.666666666666668;2.0;1.0;1.0;1.0;4.0;0.0;2.0;6.0;False;0.0;3.0;0.0;4.0;2.36;2.516611478423583;8.0;1.6666666666666667;2.0;False;0.0;3.0;0.0;2.0;2.0;0.0;3.0;1.5;7.0;False;0.0;0.0;16.0;False;4.0;0.0;3.0;False;3.0;False;4.5;0.0;0.0;2.0;0.5773502691896257;0.0;False;1.0;2.0;2.0;3.0;8.0;False;1.0;5.0;1.0;1.0;4.0;2.0;7.0;3.0;1.0;11.5;0.0;2.0
0.0;2.0;3.0;3.0;2.0;2.0;6.0;3.0;1.0;1.0;0.5;2.0;0.0;2.0;4.0;False;0.0;3.0;0.0;2.0;2.55;5.291502622129181;12.0;1.6666666666666667;3.0;False;0.0;1.5;0.0;1.0;1.0;0.0;2.6666666666666665;1.5;8.0;False;0.0;0.0;15.0;False;3.5;0.0;3.0;False;3.0;False;4.75;0.0;0.0;2.0;0.5773502691896257;0.0;False;1.0;1.5275252316519463;3.0;3.0;12.0;False;1.0;4.0;1.0;1.0;2.0;2.0;6.0;3.0;2.0;15.25;0.0;1.0
0.0;1.75;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.5;1.0;False;0.0;2.0;0.0;4.0;2.15;0.0;10.0;1.5;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.25;1.0;False;0.0;0.0;9.0;False;0.0;0.0;2.0;False;0.0;False;4.0;0.0;0.0;0.0;0.7071067811865476;0.0;False;1.0;0.0;0.0;2.0;1.0;False;0.0;0.0;1.0;1.0;4.0;2.0;5.0;2.0;0.0;13.0;0.0;0.0
0.0;2.0;3.0;4.0;3.0;1.5;5.0;2.0;1.0;1.0;0.5;2.0;0.0;2.0;5.0;False;0.0;3.0;0.0;2.0;2.08;2.0;7.0;1.6666666666666667;2.0;False;0.0;1.5;0.0;1.0;1.0;0.0;2.333333333333333;1.5;6.0;False;0.0;0.0;14.0;False;3.0;0.0;3.0;False;2.0;False;4.0;0.0;0.0;2.0;0.5773502691896257;0.0;False;1.0;1.5275252316519463;2.0;3.0;7.0;False;1.0;4.0;1.0;1.0;2.0;2.0;6.0;3.0;1.0;8.75;0.0;1.0
0.0;1.75;2.0;1.25;1.0;0.25;1.5;2.0;1.0;1.0;0.0;0.0;0.0;1.5;1.5;False;0.0;2.0;0.0;2.0;2.06;0.7071067811865476;8.0;1.5;2.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.25;1.75;False;0.0;0.0;8.0;False;0.75;0.0;2.0;False;0.5;False;3.67;0.0;0.0;2.0;0.7071067811865476;0.0;False;1.0;0.7071067811865476;2.0;2.0;2.0;False;0.0;1.0;1.0;1.0;2.0;2.0;5.0;2.0;1.0;11.0;0.0;0.0
0.0;1.0;17.0;1.0;1.0;0.0;3.3529411764705883;5.0;1.0;1.0;0.0;2.0;2.0;1.0;2.0;False;0.0;17.0;2.0;2.0;1.97;2.8049326299972925;9.0;1.2352941176470589;5.0;False;0.0;0.0;0.0;0.4705882352941176;0.8744746321952062;2.0;1.0588235294117647;1.0;5.0;False;0.0;0.0;49.0;False;2.0;2.0;17.0;False;1.0;False;3.29;2.0;3.0;5.0;0.4372373160976031;2.0;False;1.0;1.0880365478290541;5.0;17.0;9.0;False;0.0;3.0;1.0;1.0;2.0;2.0;5.0;17.0;1.0;6.76;0.0;0.0
0.0;2.0;21.0;1.0;1.0;0.0;3.4285714285714284;7.0;1.0;1.0;0.0;2.0;2.0;1.0;3.0;False;0.0;21.0;2.0;2.0;2.23;2.4813590746086813;7.0;1.380952380952381;7.0;False;0.0;1.0;0.0;0.5238095238095238;0.8728715609439694;2.0;1.4285714285714286;1.0;6.0;False;0.0;0.0;63.0;False;2.0;2.0;21.0;False;1.0;False;3.43;2.0;3.0;7.0;0.4976133515281193;2.0;False;1.0;1.5023790657297034;7.0;21.0;7.0;False;0.0;4.0;1.0;1.0;2.0;2.0;6.0;21.0;1.0;5.71;0.0;0.0
0.0;1.0;2.0;1.75;1.0;0.25;2.5;1.0;1.0;1.0;0.5;2.0;0.0;1.0;2.5;False;0.0;2.0;0.0;2.0;1.33;2.1213203435596424;4.0;1.0;1.0;False;0.0;1.5;0.0;1.0;1.4142135623730951;0.0;0.5;1.0;3.25;False;0.0;0.0;5.0;False;0.75;0.0;2.0;False;0.5;False;2.5;0.0;0.0;1.0;0.0;0.0;False;1.0;0.7071067811865476;1.0;2.0;4.0;False;0.0;1.0;1.0;1.0;2.0;1.0;3.0;2.0;1.0;9.5;0.0;1.0
