all_process_deletions_min;all_process_deletions_mean;all_process_insertions_mean;all_process_insertions_count;all_process_deletions_count;all_process_changes_mean;all_process_count;all_process_changes_count;all_process_insertions_max;all_process_insertions_min;all_process_changes_min;all_process_insertions_std;all_process_deletions_max;all_process_deletions_std;Bugged;all_process_changes_max;all_process_changes_std
0.0;2.75;22.0;4.0;4.0;24.75;4.0;4.0;73.0;1.0;2.0;34.15650255319866;7.0;3.0956959368344514;False;73.0;32.673893758371264
0.0;5.75;34.25;4.0;4.0;40.0;4.0;4.0;109.0;1.0;2.0;50.65816814690401;19.0;8.920949127381757;False;109.0;49.09175083453431
0.0;4.428571428571429;17.428571428571427;7.0;7.0;21.857142857142854;7.0;7.0;83.0;2.0;4.0;29.16537412101973;13.0;4.577377082170635;False;83.0;27.491990175495186
0.0;5.2;30.6;5.0;5.0;35.8;5.0;5.0;118.0;3.0;3.0;49.18129725820579;17.0;7.049822692805827;False;118.0;47.47315030625206
0.0;8.166666666666666;37.16666666666666;6.0;6.0;45.33333333333334;6.0;6.0;166.0;1.0;2.0;64.2912643106874;35.0;13.673575489485795;False;166.0;64.27959759260061
0.0;15.333333333333336;82.0;3.0;3.0;97.33333333333331;3.0;3.0;200.0;13.0;26.0;102.67911179982029;33.0;16.623276853055575;False;200.0;91.13360156020023
0.0;5.666666666666668;30.16666666666667;6.0;6.0;35.833333333333336;6.0;6.0;134.0;4.0;5.0;51.5457725392361;26.0;10.211105065891088;False;134.0;51.37865964256626
0.0;13.333333333333336;62.0;3.0;3.0;75.33333333333333;3.0;3.0;146.0;8.0;16.0;73.72923436466705;32.0;16.65332799572906;False;146.0;65.73684912842516
0.0;6.333333333333332;50.0;3.0;3.0;56.33333333333334;3.0;3.0;131.0;8.0;16.0;70.16409338115899;11.0;5.686240703077327;False;131.0;64.73278406907377
0.0;32.333333333333336;176.33333333333337;3.0;3.0;208.66666666666663;3.0;3.0;440.0;26.0;59.0;229.09022967672215;64.0;32.00520790954705;False;440.0;203.20515085335148
0.0;34.0;193.0;3.0;3.0;227.0;3.0;3.0;480.0;17.0;36.0;250.66511524342602;83.0;43.485629810317796;False;480.0;228.4009632203857
0.0;9.0;58.5;2.0;2.0;67.5;2.0;2.0;101.0;16.0;34.0;60.10407640085654;18.0;12.727922061357855;False;101.0;47.37615433949868
0.0;3.6666666666666665;27.0;3.0;3.0;30.66666666666667;3.0;3.0;70.0;5.0;10.0;37.242448899072144;6.0;3.2145502536643185;False;70.0;34.07834111768548
0.0;6.0;37.66666666666666;3.0;3.0;43.66666666666666;3.0;3.0;95.0;6.0;12.0;49.74267115197306;12.0;6.0;False;95.0;44.85903847981289
0.0;4.333333333333333;52.33333333333334;3.0;3.0;56.66666666666666;3.0;3.0;144.0;3.0;6.0;79.46277954698874;10.0;5.131601439446884;False;144.0;75.95612768785237
0.0;7.0;97.0;2.0;2.0;104.0;2.0;2.0;180.0;14.0;28.0;117.37972567696687;14.0;9.899494936611664;False;180.0;107.48023074035522
0.0;3.0;25.33333333333333;3.0;3.0;28.33333333333333;3.0;3.0;67.0;1.0;2.0;36.2537354397217;8.0;4.358898943540674;False;67.0;34.210134950527944
0.0;7.0;47.66666666666666;3.0;3.0;54.66666666666666;3.0;3.0;120.0;4.0;8.0;63.089882971307965;17.0;8.888194417315589;False;120.0;58.286647985051715
0.0;27.0;92.75;4.0;4.0;119.75;4.0;4.0;257.0;1.0;2.0;117.33818645266341;93.0;44.4597195972564;False;257.0;123.41360000691442
0.0;14.0;69.0;2.0;2.0;83.0;2.0;2.0;105.0;33.0;61.0;50.91168824543142;28.0;19.798989873223327;False;105.0;31.11269837220809
0.0;41.66666666666666;169.33333333333334;3.0;3.0;211.0;3.0;3.0;394.0;18.0;37.0;198.43722769010188;106.0;56.51843357112204;False;394.0;178.67008703193713
0.0;13.0;63.5;2.0;2.0;76.5;2.0;2.0;101.0;26.0;52.0;53.03300858899106;26.0;18.384776310850235;False;101.0;34.648232278140824
0.0;22.5;96.5;2.0;2.0;119.0;2.0;2.0;148.0;45.0;90.0;72.8319984622144;45.0;31.819805153394647;False;148.0;41.012193308819754
0.0;19.5;74.0;2.0;2.0;93.5;2.0;2.0;109.0;39.0;78.0;49.49747468305833;39.0;27.577164466275352;False;109.0;21.92031021678297
0.0;5.0;65.5;2.0;2.0;70.5;2.0;2.0;121.0;10.0;20.0;78.48885271170676;10.0;7.071067811865476;False;121.0;71.4177848998413
0.0;11.0;63.5;2.0;2.0;74.5;2.0;2.0;105.0;22.0;44.0;58.689862838483435;22.0;15.556349186104045;False;105.0;43.1335136523794
0.0;7.0;88.5;2.0;2.0;95.5;2.0;2.0;163.0;14.0;28.0;105.35891039679558;14.0;9.899494936611664;False;163.0;95.45941546018392
0.0;13.5;102.5;4.0;4.0;116.0;4.0;4.0;348.0;7.0;7.0;164.80392390150584;54.0;27.0;False;348.0;161.01966753578066
0.0;0.0;30.66666666666667;3.0;3.0;30.66666666666667;3.0;3.0;68.0;12.0;12.0;32.331615074619044;0.0;0.0;False;68.0;32.331615074619044
0.0;2.2857142857142856;18.285714285714285;7.0;7.0;20.571428571428573;7.0;7.0;77.0;1.0;2.0;27.40264151326952;11.0;3.903600291794133;False;77.0;26.53838190782765
0.0;3.5;42.5;2.0;2.0;46.0;2.0;2.0;76.0;9.0;16.0;47.37615433949868;7.0;4.949747468305833;False;76.0;42.42640687119285
0.0;3.0;35.5;2.0;2.0;38.5;2.0;2.0;63.0;8.0;14.0;38.89087296526012;6.0;4.242640687119285;True;63.0;34.648232278140824
0.0;14.777777777777779;29.296296296296298;27.0;27.0;44.074074074074076;27.0;27.0;172.0;1.0;1.0;40.37879757307408;106.0;27.752107797057274;True;201.0;51.763460476052416
0.0;2.5;18.125;8.0;8.0;20.625;8.0;8.0;109.0;1.0;1.0;37.08075164903137;11.0;3.8172540616821116;False;109.0;36.590152851748044
0.0;24.5;41.75;8.0;8.0;66.25;8.0;8.0;207.0;1.0;1.0;71.6534317790452;159.0;54.7487768943615;False;207.0;79.88876194881408
0.0;9.857142857142858;21.619047619047624;21.0;21.0;31.47619047619048;21.0;21.0;165.0;0.0;1.0;36.37784516773388;49.0;14.15021453648571;False;166.0;39.80529995819532
0.0;6.545454545454546;12.272727272727273;11.0;11.0;18.818181818181817;11.0;11.0;60.0;1.0;1.0;18.515349897265832;43.0;12.484899970473421;False;63.0;20.85578184493778
0.0;6.333333333333332;6.666666666666668;3.0;3.0;13.0;3.0;3.0;14.0;1.0;1.0;6.6583281184793925;11.0;5.686240703077327;False;25.0;12.0
0.0;2.333333333333333;12.5;6.0;6.0;14.833333333333336;6.0;6.0;54.0;1.0;1.0;20.57911562725668;7.0;3.011090610836324;False;54.0;19.60017006728938
0.0;9.153846153846152;29.384615384615394;13.0;13.0;38.53846153846154;13.0;13.0;205.0;1.0;1.0;53.934433128782175;29.0;9.830616747744044;True;205.0;52.89709409884974
0.0;4.333333333333333;32.0;6.0;6.0;36.333333333333336;6.0;6.0;121.0;1.0;1.0;45.3343137148893;18.0;7.229568912920513;True;121.0;44.75563279260686
0.0;5.571428571428571;11.785714285714285;14.0;14.0;17.357142857142858;14.0;14.0;87.0;0.0;1.0;22.45740779420378;30.0;8.662157181266513;False;87.0;23.23328892528379
0.0;3.3636363636363638;12.272727272727273;11.0;11.0;15.636363636363635;11.0;11.0;62.0;0.0;1.0;18.270691881211878;11.0;4.177863742936748;False;62.0;18.35904533069586
0.0;3.625;8.125;8.0;8.0;11.75;8.0;8.0;35.0;1.0;1.0;11.740497677453272;11.0;3.9618718519695424;False;35.0;11.949297648218256
0.0;0.3333333333333333;14.333333333333336;3.0;3.0;14.666666666666664;3.0;3.0;41.0;1.0;1.0;23.09401076758503;1.0;0.5773502691896258;False;41.0;22.810816147900834
0.0;2.0;9.4;5.0;5.0;11.4;5.0;5.0;36.0;1.0;1.0;15.07647173578752;6.0;2.5495097567963922;False;36.0;14.010710188994706
0.0;5.5;24.7;20.0;20.0;30.2;20.0;20.0;162.0;1.0;2.0;39.101891191307395;34.0;7.917336075114899;True;162.0;38.21628200814826
0.0;9.25;57.5;4.0;4.0;66.75;4.0;4.0;200.0;0.0;0.0;95.68524790513253;33.0;15.945218719101975;False;200.0;92.59724617935457
0.0;0.0;35.0;2.0;2.0;35.0;2.0;2.0;70.0;0.0;0.0;49.49747468305833;0.0;0.0;False;70.0;49.49747468305833
0.0;0.0;67.0;2.0;2.0;67.0;2.0;2.0;134.0;0.0;0.0;94.75230867899737;0.0;0.0;False;134.0;94.75230867899737
0.0;0.0;62.0;2.0;2.0;62.0;2.0;2.0;124.0;0.0;0.0;87.68124086713188;0.0;0.0;False;124.0;87.68124086713188
0.0;4.333333333333333;39.66666666666666;3.0;3.0;44.0;3.0;3.0;93.0;0.0;0.0;47.982635748084256;13.0;7.505553499465135;False;93.0;46.70117771534247
0.0;6.0;88.5;4.0;4.0;94.5;4.0;4.0;328.0;0.0;0.0;159.79257387834602;14.0;7.118052168020874;False;328.0;156.1462989208091
0.0;2.6666666666666665;27.0;3.0;3.0;29.66666666666667;3.0;3.0;68.0;0.0;0.0;36.09709129556009;8.0;4.618802153517007;False;68.0;34.81857741685225
0.0;0.0;31.5;2.0;2.0;31.5;2.0;2.0;63.0;0.0;0.0;44.54772721475249;0.0;0.0;False;63.0;44.54772721475249
0.0;0.0;16.0;1.0;1.0;16.0;1.0;1.0;16.0;16.0;16.0;0.0;0.0;0.0;False;16.0;0.0
0.0;4.5;30.25;4.0;4.0;34.75;4.0;4.0;102.0;0.0;0.0;48.431222711524974;16.0;7.724420150837643;False;102.0;47.18315377335432
0.0;1.8666666666666667;10.666666666666666;15.0;15.0;12.533333333333333;15.0;15.0;68.0;1.0;2.0;18.828802657731842;11.0;3.6619016657365084;False;68.0;19.85614934136694
0.0;1.0;40.2;5.0;5.0;41.2;5.0;5.0;194.0;0.0;2.0;85.983719389196;3.0;1.4142135623730951;False;194.0;85.42657666089634
0.0;3.8571428571428568;56.57142857142857;7.0;7.0;60.42857142857143;7.0;7.0;363.0;1.0;1.0;135.18364933533584;12.0;4.598136268408879;False;363.0;133.65983832457815
0.0;0.3333333333333333;64.33333333333333;3.0;3.0;64.66666666666667;3.0;3.0;190.0;1.0;1.0;108.8316743109897;1.0;0.5773502691896258;False;190.0;108.54645702800869
0.0;0.0;71.5;2.0;2.0;71.5;2.0;2.0;142.0;1.0;1.0;99.7020561473032;0.0;0.0;False;142.0;99.7020561473032
0.0;7.555555555555554;101.44444444444444;9.0;9.0;109.0;9.0;9.0;565.0;1.0;1.0;184.8567763912856;54.0;17.557840920163784;False;565.0;188.27838431429137
0.0;0.5;20.5;4.0;4.0;21.0;4.0;4.0;51.0;1.0;1.0;23.867690853257393;1.0;0.5773502691896257;False;52.0;24.041630560342607
0.0;3.8181818181818175;34.18181818181818;11.0;11.0;38.0;11.0;11.0;329.0;1.0;2.0;97.92019013647612;19.0;5.582440000898923;True;329.0;97.07522856012235
0.0;0.4;39.4;5.0;5.0;39.8;5.0;5.0;163.0;1.0;1.0;70.20185182742688;1.0;0.5477225575051662;False;163.0;69.93353987894507
0.0;3.5;54.75;4.0;4.0;58.25;4.0;4.0;205.0;1.0;1.0;100.26755872830122;13.0;6.3508529610858835;False;205.0;98.38487349858887
0.0;0.3333333333333333;63.0;3.0;3.0;63.33333333333334;3.0;3.0;186.0;1.0;1.0;106.5222981351792;1.0;0.5773502691896258;False;186.0;106.23715608643394
0.0;0.5;24.5;2.0;2.0;25.0;2.0;2.0;47.0;2.0;3.0;31.819805153394647;1.0;0.7071067811865476;False;47.0;31.11269837220809
0.0;0.3333333333333333;37.333333333333336;3.0;3.0;37.66666666666666;3.0;3.0;109.0;1.0;1.0;62.06716791777544;1.0;0.5773502691896258;False;109.0;61.78457196852087
0.0;4.875;53.0;8.0;8.0;57.875;8.0;8.0;294.0;0.0;1.0;101.12086120790592;32.0;11.153955096095476;False;294.0;100.44392536563444
0.0;4.2;51.8;5.0;5.0;56.0;5.0;5.0;201.0;1.0;2.0;85.75954757343347;16.0;6.797058187186573;False;201.0;85.19096196193584
0.0;0.6666666666666666;49.66666666666666;3.0;3.0;50.33333333333334;3.0;3.0;126.0;1.0;1.0;66.93529213601248;2.0;1.1547005383792517;False;126.0;66.53069467045518
0.0;1.6;34.4;5.0;5.0;36.0;5.0;5.0;131.0;1.0;1.0;55.25667380507082;7.0;3.049590136395381;False;131.0;54.35071296680477
0.0;0.3333333333333333;40.0;3.0;3.0;40.333333333333336;3.0;3.0;117.0;1.0;1.0;66.68583057891685;1.0;0.5773502691896258;False;117.0;66.40281118547114
0.0;0.3333333333333333;17.666666666666668;3.0;3.0;18.0;3.0;3.0;48.0;1.0;1.0;26.31222782915452;1.0;0.5773502691896258;False;48.0;26.057628441590772
0.0;0.3333333333333333;23.0;3.0;3.0;23.33333333333333;3.0;3.0;66.0;1.0;1.0;37.242448899072144;1.0;0.5773502691896258;False;66.0;36.96394639825858
0.0;15.04;83.08;25.0;25.0;98.12;25.0;25.0;1045.0;1.0;1.0;207.90861774667573;144.0;33.08257345894764;False;1045.0;213.31692384806226
0.0;40.91428571428571;86.94285714285714;35.0;35.0;127.85714285714286;35.0;35.0;1749.0;0.0;1.0;295.4796641611282;894.0;155.00177824949043;False;1749.0;341.6631590993009
0.0;13.8;14.577777777777778;45.0;45.0;28.377777777777766;45.0;45.0;95.0;0.0;2.0;19.589525133333247;219.0;34.536936748935915;False;270.0;46.243077560022144
0.0;2.625;44.5;8.0;8.0;47.125;8.0;8.0;214.0;4.0;4.0;69.96121374426997;11.0;4.596194077712559;False;214.0;68.59078967741536
0.0;0.0;12.5;2.0;2.0;12.5;2.0;2.0;19.0;6.0;6.0;9.192388155425117;0.0;0.0;False;19.0;9.192388155425117
3.0;15.8;7.8;5.0;5.0;23.6;5.0;5.0;14.0;0.0;5.0;6.340346993658942;36.0;12.235195135346231;False;36.0;11.349008767288884
0.0;17.0;17.0;4.0;4.0;34.0;4.0;4.0;43.0;0.0;25.0;18.34847859269718;43.0;18.34847859269718;False;43.0;10.392304845413264
0.0;65.3;65.3;30.0;30.0;130.6;30.0;30.0;665.0;0.0;1.0;159.54075254974174;1532.0;278.21167208217315;False;1532.0;315.29150168452486
1.0;13.2;6.8;5.0;5.0;20.0;5.0;5.0;14.0;0.0;3.0;5.890670590009256;32.0;11.562871615649808;False;32.0;11.269427669584644
0.0;113.22222222222223;113.22222222222223;9.0;9.0;226.44444444444446;9.0;9.0;581.0;0.0;9.0;196.82338388627616;593.0;215.24624141769456;False;593.0;238.01056232398128
0.0;79.70588235294117;79.70588235294117;17.0;17.0;159.41176470588238;17.0;17.0;797.0;0.0;1.0;195.41678686396241;920.0;222.66111153103336;False;1002.0;310.88061591701273
0.0;19.846153846153847;19.846153846153847;13.0;13.0;39.692307692307686;13.0;13.0;156.0;0.0;2.0;41.408224130491575;155.0;42.471257248964186;False;156.0;54.197762277583344
0.0;17.46153846153846;17.46153846153846;13.0;13.0;34.92307692307692;13.0;13.0;99.0;0.0;2.0;26.788104899424372;176.0;47.994123571911366;False;176.0;49.66632249063333
0.0;19.0;19.0;9.0;9.0;38.0;9.0;9.0;91.0;0.0;6.0;28.178005607210746;113.0;35.626535054647114;False;113.0;37.26593618842816
0.0;13.857142857142858;13.857142857142858;7.0;7.0;27.714285714285715;7.0;7.0;66.0;0.0;1.0;23.617991527848506;68.0;24.518214803342786;False;68.0;28.59903428272993
0.0;15.0;15.0;6.0;6.0;30.0;6.0;6.0;53.0;0.0;2.0;19.483326204732087;50.0;18.242806801586205;False;53.0;18.9103146457165
0.0;47.83333333333334;47.83333333333334;12.0;12.0;95.66666666666669;12.0;12.0;386.0;0.0;2.0;109.88658064595785;478.0;136.2730102893942;False;478.0;162.0691958467871
0.0;49.2;49.2;15.0;15.0;98.4;15.0;15.0;382.0;0.0;1.0;102.63124002257516;453.0;120.06141285668288;False;453.0;156.40140664329078
0.0;122.5;122.5;2.0;2.0;245.0;2.0;2.0;245.0;0.0;245.0;173.24116139070415;245.0;173.24116139070415;False;245.0;0.0
0.0;0.5;47.5;2.0;2.0;48.0;2.0;2.0;53.0;42.0;42.0;7.7781745930520225;1.0;0.7071067811865476;False;54.0;8.48528137423857
0.0;24.5;24.5;2.0;2.0;49.0;2.0;2.0;49.0;0.0;49.0;34.648232278140824;49.0;34.648232278140824;False;49.0;0.0
0.0;59.0;59.0;3.0;3.0;118.0;3.0;3.0;174.0;0.0;5.0;99.6042167782067;175.0;100.46392387319936;False;175.0;97.86214794290998
0.0;9.0;13.444444444444445;9.0;9.0;22.44444444444445;9.0;9.0;59.0;0.0;2.0;19.881593944595533;39.0;12.718097341976906;False;59.0;18.554723866923425
0.0;6.0;22.2;5.0;5.0;28.2;5.0;5.0;81.0;3.0;6.0;33.43202057907957;18.0;7.176350047203663;False;81.0;32.003124847427
0.0;19.777777777777786;52.0;9.0;9.0;71.77777777777777;9.0;9.0;153.0;1.0;2.0;53.87485498820393;64.0;25.74770755707087;False;172.0;68.23814508355605
0.0;5.0;33.25;4.0;4.0;38.25;4.0;4.0;113.0;4.0;8.0;53.30025015576068;12.0;5.033222956847166;False;113.0;50.400892849234324
0.0;7.142857142857142;36.285714285714285;7.0;7.0;43.42857142857143;7.0;7.0;200.0;1.0;2.0;73.97232429702856;45.0;16.697590359375926;False;200.0;76.31482412318317
0.0;3.5;25.83333333333333;6.0;6.0;29.33333333333333;6.0;6.0;84.0;2.0;4.0;30.41326464992975;14.0;5.504543577809153;False;84.0;28.77962242050209
0.0;0.6666666666666666;29.66666666666667;3.0;3.0;30.33333333333333;3.0;3.0;86.0;1.0;2.0;48.7886598845811;1.0;0.5773502691896258;False;86.0;48.21134029803915
0.0;18.0;42.142857142857146;7.0;7.0;60.14285714285714;7.0;7.0;160.0;1.0;2.0;58.29073274380349;82.0;29.33712096758417;False;160.0;62.71743131280323
0.0;2.6;21.8;5.0;5.0;24.4;5.0;5.0;78.0;1.0;2.0;32.042159727459065;7.0;2.8809720581775866;False;78.0;30.61535562426149
0.0;14.444444444444445;24.777777777777786;9.0;9.0;39.22222222222222;9.0;9.0;116.0;0.0;5.0;40.425170926595285;54.0;16.546231527987807;False;116.0;35.68535336022953
0.0;4.166666666666667;44.0;6.0;6.0;48.16666666666666;6.0;6.0;155.0;1.0;2.0;58.436290094426774;22.0;8.773064838850027;False;155.0;56.98567071349312
0.0;3.5789473684210527;26.315789473684212;19.0;19.0;29.894736842105264;19.0;19.0;163.0;1.0;2.0;39.203249059766776;21.0;5.984385139433793;False;163.0;39.49528064190019
0.0;3.8;16.0;5.0;5.0;19.8;5.0;5.0;66.0;1.0;2.0;28.008927148321835;9.0;3.7013511046643495;False;66.0;26.214499804497514
0.0;35.2;156.0;5.0;5.0;191.2;5.0;5.0;600.0;1.0;2.0;258.9768329407092;173.0;77.0337588333842;False;600.0;272.47605399374095
0.0;6.8181818181818175;27.181818181818183;11.0;11.0;34.0;11.0;11.0;146.0;0.0;2.0;40.960513135990325;23.0;9.537485851294164;False;146.0;39.4689751577109
0.0;5.25;32.75;4.0;4.0;38.0;4.0;4.0;112.0;1.0;2.0;53.27522876534647;16.0;7.365459931328116;False;112.0;51.09468335029258
0.0;8.583333333333334;23.58333333333333;12.0;12.0;32.166666666666664;12.0;12.0;83.0;0.0;1.0;28.82378542212327;28.0;9.848473193466297;False;88.0;34.12499306249235
0.0;8.6;37.4;5.0;5.0;46.0;5.0;5.0;123.0;1.0;2.0;49.942967472908535;34.0;14.328293687665674;False;123.0;50.43312403569701
0.0;2.833333333333333;21.33333333333333;6.0;6.0;24.16666666666667;6.0;6.0;104.0;0.0;4.0;40.79052177487641;6.0;2.3166067138525404;False;104.0;39.28570562770467
0.0;4.666666666666667;26.66666666666667;6.0;6.0;31.33333333333333;6.0;6.0;80.0;2.0;4.0;32.2407609504904;18.0;7.033254343948232;False;80.0;30.56577606845059
0.0;65.33333333333333;116.83333333333331;12.0;12.0;182.16666666666663;12.0;12.0;522.0;1.0;1.0;173.6086682656419;400.0;115.93911672890556;False;780.0;248.93476083406898
0.0;0.0;245.0;1.0;1.0;245.0;1.0;1.0;245.0;245.0;245.0;0.0;0.0;0.0;False;245.0;0.0
0.0;9.0;36.2;5.0;5.0;45.2;5.0;5.0;101.0;7.0;8.0;38.225645841502796;27.0;10.839741694339398;False;101.0;37.372449745768606
0.0;83.0;125.0;5.0;5.0;208.0;5.0;5.0;232.0;29.0;33.0;95.41750363533936;232.0;102.22524150130435;False;464.0;169.03549923019128
1.0;2.0;1.5;2.0;2.0;3.5;2.0;2.0;2.0;1.0;2.0;0.7071067811865476;3.0;1.4142135623730951;False;5.0;2.1213203435596424
1.0;1.5;14.5;2.0;2.0;16.0;2.0;2.0;28.0;1.0;3.0;19.091883092036785;2.0;0.7071067811865476;False;29.0;18.384776310850235
2.0;7.333333333333332;11.0;3.0;3.0;18.33333333333333;3.0;3.0;32.0;0.0;2.0;18.193405398660254;18.0;9.237604307034012;False;50.0;27.428695436227606
0.0;1.0;0.6666666666666666;3.0;3.0;1.6666666666666667;3.0;3.0;1.0;0.0;1.0;0.5773502691896258;2.0;1.0;False;3.0;1.1547005383792517
0.0;6.685714285714287;19.02857142857143;35.0;35.0;25.714285714285715;35.0;35.0;90.0;0.0;1.0;21.000680261090864;46.0;11.537079425949715;False;91.0;22.810693349664692
1.0;1.5;1.0;2.0;2.0;2.5;2.0;2.0;1.0;1.0;2.0;0.0;2.0;0.7071067811865476;False;3.0;0.7071067811865476
2.0;2.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;0.0;2.0;0.0;False;3.0;0.0
2.0;2.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;0.0;2.0;0.0;False;3.0;0.0
2.0;2.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;0.0;2.0;0.0;False;3.0;0.0
2.0;8.5;18.5;2.0;2.0;27.0;2.0;2.0;36.0;1.0;3.0;24.748737341529164;15.0;9.192388155425117;False;51.0;33.94112549695428
0.0;17.46153846153846;22.30769230769231;26.0;26.0;39.769230769230774;26.0;26.0;208.0;0.0;1.0;46.510875485863934;177.0;42.3067188699202;False;347.0;77.89752637526183
0.0;23.6;98.6;5.0;5.0;122.2;5.0;5.0;343.0;3.0;6.0;140.9407677004776;65.0;31.42133033466279;False;343.0;138.46913013375942
0.0;0.5;63.0;2.0;2.0;63.5;2.0;2.0;74.0;52.0;53.0;15.556349186104045;1.0;0.7071067811865476;False;74.0;14.849242404917495
0.0;1.0;23.66666666666667;3.0;3.0;24.66666666666667;3.0;3.0;51.0;4.0;7.0;24.419937209856485;3.0;1.7320508075688772;False;51.0;23.245071162148186
0.0;6.4444444444444455;39.55555555555557;9.0;9.0;46.0;9.0;9.0;258.0;1.0;2.0;83.15965234281451;35.0;11.392004993756707;False;258.0;82.95480697343584
0.0;0.6666666666666666;35.0;3.0;3.0;35.666666666666664;3.0;3.0;103.0;1.0;2.0;58.88972745734182;1.0;0.5773502691896258;False;103.0;58.31237718815221
0.0;4.875;73.625;8.0;8.0;78.5;8.0;8.0;271.0;1.0;2.0;114.64097684261316;19.0;6.978282637685906;True;271.0;112.01147900358886
0.0;8.125;52.125;8.0;8.0;60.25;8.0;8.0;355.0;1.0;2.0;122.6731283882963;45.0;15.1132628603394;False;355.0;121.31275989888992
0.0;18.714285714285715;110.0;7.0;7.0;128.71428571428572;7.0;7.0;614.0;1.0;2.0;226.48031555376582;122.0;45.59135256352271;False;614.0;231.4877349419866
0.0;0.0;51.0;1.0;1.0;51.0;1.0;1.0;51.0;51.0;51.0;0.0;0.0;0.0;False;51.0;0.0
0.0;2.833333333333333;10.0;12.0;12.0;12.833333333333336;12.0;12.0;92.0;0.0;0.0;25.915948055904952;10.0;3.6886393976723455;False;92.0;25.160695659313678
0.0;0.0;114.0;1.0;1.0;114.0;1.0;1.0;114.0;114.0;114.0;0.0;0.0;0.0;False;114.0;0.0
0.0;0.25;29.75;4.0;4.0;30.0;4.0;4.0;75.0;3.0;4.0;33.15996582225822;1.0;0.5;False;75.0;32.89376840679705
0.0;3.0;25.5;4.0;4.0;28.5;4.0;4.0;81.0;5.0;9.0;37.03601850451351;7.0;3.559026084010437;False;81.0;35.066603295253266
0.0;3.0;9.333333333333334;6.0;6.0;12.333333333333336;6.0;6.0;37.0;1.0;2.0;14.48677557866714;11.0;4.147288270665544;False;37.0;15.02886112340741
0.0;5.333333333333333;18.83333333333333;6.0;6.0;24.16666666666667;6.0;6.0;81.0;0.0;0.0;31.07035028232973;19.0;7.916228058025278;False;81.0;30.96718693499083
0.0;1.4;15.2;5.0;5.0;16.6;5.0;5.0;68.0;0.0;0.0;29.57532755524442;5.0;2.073644135332772;False;68.0;28.979302959181066
0.0;9.64;14.0;25.0;25.0;23.64;25.0;25.0;100.0;0.0;2.0;25.78759391645525;64.0;18.555951426249568;False;130.0;39.34238596391089
0.0;5.548387096774193;21.48387096774193;31.0;31.0;27.032258064516128;31.0;31.0;135.0;0.0;1.0;32.536001565181024;39.0;7.822355611440071;False;140.0;34.57020284480817
0.0;10.888888888888893;16.11111111111111;36.0;36.0;27.0;36.0;36.0;97.0;0.0;1.0;22.677588405141677;63.0;16.790776001428842;False;106.0;30.802597293085533
0.0;7.8888888888888875;18.488888888888887;45.0;45.0;26.377777777777766;45.0;45.0;111.0;0.0;1.0;24.081888915476995;79.0;14.775935937472212;False;165.0;34.57422114345842
0.0;5.318181818181818;15.727272727272727;22.0;22.0;21.045454545454547;22.0;22.0;122.0;1.0;2.0;26.697925402158518;31.0;7.91253594672562;False;122.0;28.42949051136743
0.0;10.282051282051283;29.33333333333333;39.0;39.0;39.615384615384606;39.0;39.0;390.0;1.0;2.0;65.01956520655243;93.0;18.72508691280331;True;390.0;70.66995765514335
0.0;4.68;12.88;25.0;25.0;17.56;25.0;25.0;73.0;0.0;1.0;18.850994668717085;31.0;7.180529228406497;False;73.0;20.20536232455797
0.0;6.135135135135133;14.162162162162161;37.0;37.0;20.297297297297305;37.0;37.0;96.0;0.0;1.0;18.512028392242573;38.0;7.934321234576617;True;96.0;20.436711065119052
0.0;5.96;14.48;25.0;25.0;20.44;25.0;25.0;83.0;0.0;2.0;19.45319168328597;28.0;6.822023160324216;False;83.0;19.893633822574166
0.0;23.45;35.05;20.0;20.0;58.5;20.0;20.0;185.0;1.0;2.0;56.090598705646684;183.0;50.901840520958096;True;368.0;102.6739858407233
0.0;37.846153846153854;59.80769230769231;26.0;26.0;97.65384615384615;26.0;26.0;1153.0;0.0;2.0;225.15968009051159;882.0;172.27319984436173;False;1155.0;294.6884378197003
0.0;4.75;32.75;4.0;4.0;37.5;4.0;4.0;109.0;3.0;6.0;51.057973585588634;11.0;4.645786621588784;False;109.0;48.36320915737499
0.0;4.294117647058823;12.764705882352946;17.0;17.0;17.058823529411768;17.0;17.0;78.0;1.0;1.0;20.085845176904762;29.0;7.431055660893284;False;78.0;21.111225059892
0.0;22.6;27.64;25.0;25.0;50.24;25.0;25.0;174.0;0.0;2.0;50.5304198808335;139.0;39.66631652506528;False;286.0;81.70336590373742
0.0;6.5;29.5;2.0;2.0;36.0;2.0;2.0;58.0;1.0;14.0;40.30508652763321;13.0;9.192388155425117;False;58.0;31.11269837220809
0.0;6.588235294117648;19.47058823529412;17.0;17.0;26.058823529411764;17.0;17.0;153.0;0.0;1.0;37.74108776760883;36.0;10.583352632373943;False;153.0;38.39998468136949
0.0;9.833333333333334;24.294871794871803;78.0;78.0;34.128205128205124;78.0;78.0;231.0;0.0;1.0;42.90766558049698;184.0;25.10829358850193;False;329.0;61.533932983557186
