ClassFanOutComplexity_max;BooleanExpressionComplexity_std;NumberOfProtectedMethod_min;NumberOfPrivateMethod_std;NumberOfProtectedMethod_max;NumberOfMethods_Checkstyle_50%;NPathComplexity_25%;AnonymousInnerClassLength_min;NumberOfPackageMethod_count;NestedForDepth_min;NumberOfPrivateMethod_50%;ClassDataAbstractionCoupling_mean;ThrowsCount_min;NPathComplexity_50%;MethodLength_count;AnonymousInnerClassLength_75%;NestedForDepth_std;ExecutableStatementCount_mean;MethodLength_25%;NCSSForThisFile_count;NumberOfMethods_Checkstyle_min;ThrowsCount_25%;NCSSForThisClass_min;NCSSForThisClass_std;ClassFanOutComplexity_25%;NestedTryDepth_75%;AnonymousInnerClassLength_count;ExecutableStatementCount_75%;BooleanExpressionComplexity_mean;ThrowsCount_75%;NumberOfProtectedMethod_50%;NCSSForThisMethod_count;NCSSForThisClass_75%;CyclomaticComplexity_mean;NumberOfPrivateMethod_75%;NestedTryDepth_max;AnonymousInnerClassLength_std;AnonymousInnerClassLength_max;ExecutableStatementCount_count;NumberOfPrivateMethod_mean;ClassDataAbstractionCoupling_max;ClassFanOutComplexity_std;CyclomaticComplexity_75%;NumberOfMethods_Checkstyle_75%;NumberOfPublicMethods_Checkstyle_std;NumberOfPackageMethod_mean;NumberOfPublicMethods_Checkstyle_75%;MethodLength_75%;FileLength_std;FileLength_count;NCSSForThisFile_75%;NPathComplexity_std;ThrowsCount_max;NumberOfPublicMethods_Checkstyle_count;ClassFanOutComplexity_count;NCSSForThisMethod_25%;FileLength_75%;BooleanExpressionComplexity_min;NestedForDepth_max;MethodLength_min;CyclomaticComplexity_max;NumberOfProtectedMethod_mean;NestedIfElseDepth_mean;NestedIfElseDepth_25%;CyclomaticComplexity_min;NestedForDepth_50%;ClassFanOutComplexity_50%;NCSSForThisMethod_min;NPathComplexity_min;NPathComplexity_mean;FileLength_max;NCSSForThisMethod_75%;NCSSForThisClass_50%;NestedTryDepth_std;ExecutableStatementCount_25%;ThrowsCount_mean;ClassDataAbstractionCoupling_25%;AnonymousInnerClassLength_25%;NumberOfPublicMethods_Checkstyle_max;ThrowsCount_std;MethodLength_std;AnonymousInnerClassLength_50%;NCSSForThisClass_mean;ClassDataAbstractionCoupling_count;ClassFanOutComplexity_min;ExecutableStatementCount_min;CyclomaticComplexity_count;ClassDataAbstractionCoupling_75%;FileLength_25%;NumberOfPublicMethods_Checkstyle_25%;NumberOfPackageMethod_50%;NestedTryDepth_min;NestedIfElseDepth_50%;ClassDataAbstractionCoupling_min;NCSSForThisClass_max;ClassDataAbstractionCoupling_std;ThrowsCount_50%;MethodLength_mean;CyclomaticComplexity_25%;NumberOfPackageMethod_25%;NumberOfMethods_Checkstyle_max;NumberOfMethods_Checkstyle_std;NumberOfProtectedMethod_25%;NCSSForThisMethod_max;NestedTryDepth_50%;NestedForDepth_25%;ClassFanOutComplexity_75%;NumberOfPackageMethod_min;MethodLength_50%;NumberOfPrivateMethod_count;NumberOfPrivateMethod_max;BooleanExpressionComplexity_50%;NestedIfElseDepth_count;ExecutableStatementCount_std;NestedIfElseDepth_std;NumberOfMethods_Checkstyle_count;NCSSForThisFile_50%;NumberOfPackageMethod_std;NestedForDepth_75%;NumberOfProtectedMethod_75%;NumberOfPublicMethods_Checkstyle_mean;NumberOfPackageMethod_75%;AnonymousInnerClassLength_mean;NCSSForThisFile_mean;NumberOfMethods_Checkstyle_25%;NPathComplexity_75%;MethodLength_max;NCSSForThisFile_25%;NestedTryDepth_25%;NumberOfProtectedMethod_std;NumberOfPublicMethods_Checkstyle_min;NestedIfElseDepth_75%;NCSSForThisMethod_50%;NCSSForThisFile_std;ExecutableStatementCount_50%;NestedIfElseDepth_max;NCSSForThisFile_max;NCSSForThisClass_25%;NCSSForThisClass_count;CyclomaticComplexity_50%;NumberOfPublicMethods_Checkstyle_50%;BooleanExpressionComplexity_max;NestedTryDepth_mean;NestedTryDepth_count;BooleanExpressionComplexity_75%;NumberOfPrivateMethod_25%;NumberOfProtectedMethod_count;FileLength_mean;NumberOfPrivateMethod_min;NCSSForThisMethod_std;BooleanExpressionComplexity_count;NCSSForThisMethod_mean;NCSSForThisFile_min;NumberOfMethods_Checkstyle_mean;ClassDataAbstractionCoupling_50%;NestedIfElseDepth_min;FileLength_50%;Bugged;NestedForDepth_mean;NPathComplexity_count;ThrowsCount_count;NPathComplexity_max;NumberOfPackageMethod_max;CyclomaticComplexity_std;FileLength_min;NestedForDepth_count;ClassFanOutComplexity_mean;ExecutableStatementCount_max;BooleanExpressionComplexity_25%
4.0;0.33333333333333337;0.0;0.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;0.0;1.1111111111111112;3.0;9.0;0.0;0.0;0.0;11.0;0.0;0.0;9.0;1.0;0.1111111111111111;0.0;0.0;9.0;0.0;1.1111111111111112;0.0;0.0;0.0;0.0;9.0;0.0;0.0;1.3333333333333337;1.0;0.0;3.6666666666666665;0.0;0.0;3.0;83.66666666666667;9.0;0.0;0.33333333333333337;0.0;9.0;9.0;2.0;0.0;0.0;0.0;3.0;2.0;0.1111111111111111;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.1111111111111112;251.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;0.0;1.6666666666666667;0.0;3.6666666666666665;9.0;0.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;0.0;0.0;3.555555555555556;1.0;0.0;12.0;3.9999999999999987;0.0;4.0;0.0;0.0;0.0;0.0;3.0;9.0;0.0;0.0;9.0;0.33333333333333337;0.0;9.0;0.0;0.0;0.0;0.0;1.2222222222222223;0.0;0.0;4.0;0.0;1.0;8.0;0.0;0.0;0.33333333333333337;0.0;0.0;2.0;12.0;1.0;0.0;36.0;0.0;9.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;9.0;27.88888888888889;0.0;0.6666666666666667;9.0;2.2222222222222223;0.0;1.3333333333333333;0.0;0.0;0.0;False;0.0;9.0;9.0;2.0;0.0;0.33333333333333337;0.0;9.0;0.4444444444444444;2.0;0.0
5.0;0.40824829046386296;0.0;0.0;2.0;0.0;1.5;0.0;6.0;0.0;0.0;0.0;0.0;3.5;6.0;0.0;0.0;4.833333333333333;5.75;6.0;0.0;0.0;0.0;27.760883751542693;0.0;0.0;6.0;7.0;0.16666666666666666;0.0;0.0;6.0;0.0;3.1666666666666665;0.0;0.0;0.0;0.0;6.0;0.0;0.0;2.0412414523193148;4.0;0.0;1.6329931618554518;0.0;0.0;17.25;89.406375611586;6.0;0.0;12.078907235342115;0.0;6.0;6.0;4.0;0.0;0.0;0.0;3.0;6.0;0.3333333333333333;0.16666666666666666;0.0;1.0;0.0;0.0;2.0;1.0;7.5;219.0;10.75;0.0;0.0;2.25;0.0;0.0;0.0;4.0;0.0;8.477420991472977;0.0;11.333333333333336;6.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68.0;0.0;0.0;12.333333333333336;1.5;0.0;6.0;2.449489742783178;0.0;13.0;0.0;0.0;0.0;0.0;11.5;6.0;0.0;0.0;6.0;3.2506409624359724;0.40824829046386296;6.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;12.0;0.0;4.0;25.0;0.0;0.0;0.8164965809277259;0.0;0.0;7.0;29.393876913398138;5.0;1.0;72.0;0.0;6.0;3.5;0.0;1.0;0.0;6.0;0.0;0.0;6.0;36.5;0.0;4.546060565661952;6.0;7.333333333333332;0.0;1.0;0.0;0.0;0.0;True;0.0;6.0;6.0;32.0;0.0;1.9407902170679516;0.0;6.0;0.8333333333333334;9.0;0.0
4.0;0.33333333333333337;0.0;0.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;0.0;1.8888888888888888;3.0;9.0;0.0;0.0;0.0;14.666666666666664;0.0;0.0;9.0;1.0;0.1111111111111111;0.0;0.0;9.0;0.0;1.6666666666666667;0.0;0.0;0.0;0.0;9.0;0.0;0.0;1.3333333333333337;1.0;0.0;3.6666666666666665;0.0;0.0;3.0;89.66666666666669;9.0;0.0;2.6666666666666665;0.0;9.0;9.0;2.0;0.0;0.0;0.0;3.0;7.0;0.1111111111111111;0.1111111111111111;0.0;1.0;0.0;0.0;2.0;1.0;1.8888888888888888;269.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;0.0;7.000000000000001;0.0;4.888888888888889;9.0;0.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;5.333333333333333;1.0;0.0;12.0;3.9999999999999987;0.0;15.0;0.0;0.0;0.0;0.0;3.0;9.0;0.0;0.0;9.0;2.6666666666666665;0.3333333333333333;9.0;0.0;0.0;0.0;0.0;1.2222222222222223;0.0;0.0;5.222222222222221;0.0;1.0;24.0;0.0;0.0;0.33333333333333337;0.0;0.0;2.0;15.666666666666664;1.0;1.0;47.0;0.0;9.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;9.0;29.88888888888889;0.0;4.333333333333333;9.0;3.4444444444444446;0.0;1.3333333333333333;0.0;0.0;0.0;False;0.0;9.0;9.0;9.0;0.0;2.0;0.0;9.0;0.4444444444444444;9.0;0.0
1.0;0.7559289460184544;0.0;0.3535533905932738;0.0;0.0;1.0;0.0;8.0;0.0;0.0;0.125;0.0;2.0;8.0;0.0;0.0;2.25;3.0;8.0;0.0;0.0;0.0;5.656854249492381;0.0;0.0;8.0;3.0;0.5;0.0;0.0;8.0;0.0;2.125;0.0;0.0;0.0;0.0;8.0;0.125;1.0;0.3535533905932738;3.0;0.0;2.4748737341529163;0.0;0.0;7.0;98.28784258493009;8.0;0.0;1.2817398889233114;0.0;8.0;8.0;2.0;0.0;0.0;0.0;3.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;2.25;278.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;2.3260942125619692;0.0;2.0;8.0;0.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.3535533905932738;0.0;5.625;1.0;0.0;8.0;2.8284271247461903;0.0;6.0;0.0;0.0;0.0;0.0;6.5;8.0;1.0;0.0;8.0;1.164964745021435;0.0;8.0;0.0;0.0;0.0;0.0;0.875;0.0;0.0;7.625;0.0;3.25;9.0;0.0;0.0;0.0;0.0;0.0;4.5;21.5667568261897;2.5;0.0;61.0;0.0;8.0;2.0;0.0;2.0;0.0;8.0;1.0;0.0;8.0;34.75;0.0;1.6420805617960927;8.0;3.875;0.0;1.0;0.0;0.0;0.0;False;0.0;8.0;8.0;4.0;0.0;1.1259916264596033;0.0;8.0;0.125;4.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;0.4409585518440984;0.0;0.0;0.0;0.0;1.0;0.0;9.0;0.0;0.0;0.1111111111111111;0.0;2.0;9.0;0.0;0.0;2.6666666666666665;3.0;9.0;0.0;0.0;0.0;17.333333333333336;0.0;0.0;9.0;2.0;0.2222222222222222;0.0;0.0;9.0;0.0;2.0;0.0;0.0;0.0;0.0;9.0;0.0;1.0;1.0;2.0;0.0;3.0;0.0;0.0;4.0;86.00000000000001;9.0;0.0;4.521553322083513;0.0;9.0;9.0;2.0;0.0;0.0;0.0;3.0;4.0;0.0;0.1111111111111111;0.0;1.0;0.0;0.0;2.0;1.0;3.2222222222222223;258.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;6.372684764768389;0.0;5.777777777777778;9.0;0.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0;0.33333333333333337;0.0;6.111111111111112;1.0;0.0;9.0;3.0;0.0;12.0;0.0;0.0;0.0;0.0;3.0;9.0;0.0;0.0;9.0;3.0413812651491097;0.33333333333333337;9.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.333333333333332;0.0;2.0;22.0;0.0;0.0;0.0;0.0;0.0;2.0;19.0;1.0;1.0;57.0;0.0;9.0;2.0;0.0;1.0;0.0;9.0;0.0;0.0;9.0;28.66666666666667;0.0;3.4439963866286374;9.0;3.888888888888889;0.0;1.0;0.0;0.0;0.0;False;0.0;9.0;9.0;15.0;0.0;1.224744871391589;0.0;9.0;0.3333333333333333;10.0;0.0
3.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.25;0.0;1.0;4.0;0.0;0.0;3.5;3.0;4.0;0.0;0.0;0.0;12.0;0.0;0.0;4.0;3.5;0.25;0.0;0.0;4.0;6.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;1.5;2.0;1.0;2.0;0.0;1.0;8.0;72.0;4.0;7.25;10.0;0.0;4.0;4.0;2.0;36.0;0.0;0.0;3.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;6.0;144.0;4.75;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;10.0;0.0;6.0;4.0;0.0;1.0;4.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.5;0.0;8.0;1.0;0.0;4.0;2.0;0.0;13.0;0.0;0.0;0.75;0.0;3.0;4.0;0.0;0.0;4.0;5.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.25;0.0;6.0;23.0;0.0;0.0;0.0;0.0;0.0;2.0;14.5;1.0;0.0;29.0;0.0;4.0;1.0;0.0;1.0;0.0;4.0;0.25;0.0;4.0;36.0;0.0;5.5;4.0;4.75;0.0;1.0;0.0;0.0;0.0;False;0.0;4.0;4.0;21.0;0.0;2.0;0.0;4.0;0.75;11.0;0.0
3.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.25;0.0;73.5;4.0;0.0;0.0;13.0;3.0;4.0;0.0;0.0;0.0;37.0;0.0;0.0;4.0;19.0;0.75;0.0;0.0;4.0;18.5;9.5;0.0;0.0;0.0;0.0;4.0;0.0;1.0;1.5;13.25;1.0;2.0;0.0;1.0;43.25;92.5;4.0;19.75;4975.802849792182;0.0;4.0;4.0;2.0;46.25;0.0;0.0;3.0;26.0;0.0;0.25;0.0;1.0;0.0;0.0;2.0;1.0;2537.0;185.0;24.75;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;31.073836797752115;0.0;18.5;4.0;0.0;1.0;4.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;74.0;0.5;0.0;27.25;1.75;0.0;4.0;2.0;0.0;48.0;0.0;0.0;0.75;0.0;19.0;4.0;0.0;1.0;4.0;16.97056274847714;0.5;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;19.75;0.0;2609.5;68.0;0.0;0.0;0.0;0.0;0.25;9.5;39.5;7.0;1.0;79.0;0.0;4.0;5.5;0.0;1.0;0.0;4.0;1.0;0.0;4.0;46.25;0.0;21.68524844220144;4.0;17.25;0.0;1.0;0.0;0.0;0.0;False;0.0;4.0;4.0;10000.0;0.0;11.561430130683085;0.0;4.0;0.75;37.0;0.75
4.0;0.3892494720807616;0.0;0.0;1.0;0.0;1.0;0.0;12.0;0.0;0.0;0.0;0.0;1.0;12.0;0.0;0.0;1.1666666666666667;3.0;12.0;0.0;0.0;0.0;9.81495457622364;0.0;0.0;12.0;1.0;0.16666666666666666;0.0;0.0;12.0;0.0;1.25;0.0;0.0;0.0;0.0;12.0;0.0;0.0;1.1547005383792517;1.0;0.0;3.1754264805429417;0.0;0.0;3.0;73.32348418708249;12.0;0.0;0.5773502691896258;0.0;12.0;12.0;2.0;0.0;0.0;0.0;3.0;3.0;0.08333333333333333;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.1666666666666667;254.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;0.0;2.02072594216369;0.0;2.833333333333333;12.0;0.0;1.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;0.0;0.0;3.583333333333333;1.0;0.0;12.0;3.4641016151377544;0.0;5.0;0.0;0.0;0.0;0.0;3.0;12.0;0.0;0.0;12.0;0.5773502691896258;0.0;12.0;0.0;0.0;0.0;0.0;0.9166666666666666;0.0;0.0;3.083333333333333;0.0;1.0;10.0;0.0;0.0;0.2886751345948129;0.0;0.0;2.0;10.680979980008077;1.0;0.0;37.0;0.0;12.0;1.0;0.0;1.0;0.0;12.0;0.0;0.0;12.0;21.166666666666668;0.0;0.8660254037844386;12.0;2.25;0.0;1.0;0.0;0.0;0.0;False;0.0;12.0;12.0;3.0;0.0;0.621581560508061;0.0;12.0;0.3333333333333333;3.0;0.0
4.0;0.33333333333333337;0.0;0.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;0.0;1.1111111111111112;3.0;9.0;0.0;0.0;0.0;11.0;0.0;0.0;9.0;1.0;0.1111111111111111;0.0;0.0;9.0;0.0;1.1111111111111112;0.0;0.0;0.0;0.0;9.0;0.0;0.0;1.3333333333333337;1.0;0.0;3.6666666666666665;0.0;0.0;3.0;83.33333333333334;9.0;0.0;0.33333333333333337;0.0;9.0;9.0;2.0;0.0;0.0;0.0;3.0;2.0;0.1111111111111111;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.1111111111111112;250.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;0.0;1.6666666666666667;0.0;3.6666666666666665;9.0;0.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;0.0;0.0;3.555555555555556;1.0;0.0;12.0;3.9999999999999987;0.0;4.0;0.0;0.0;0.0;0.0;3.0;9.0;0.0;0.0;9.0;0.33333333333333337;0.0;9.0;0.0;0.0;0.0;0.0;1.2222222222222223;0.0;0.0;4.0;0.0;1.0;8.0;0.0;0.0;0.33333333333333337;0.0;0.0;2.0;12.0;1.0;0.0;36.0;0.0;9.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;9.0;27.777777777777782;0.0;0.6666666666666667;9.0;2.2222222222222223;0.0;1.3333333333333333;0.0;0.0;0.0;False;0.0;9.0;9.0;2.0;0.0;0.33333333333333337;0.0;9.0;0.4444444444444444;2.0;0.0
4.0;0.7071067811865476;0.0;0.0;1.0;1.0;6.0;0.0;2.0;0.0;0.0;0.5;0.0;11.0;2.0;0.0;0.0;7.0;9.5;2.0;0.0;0.0;0.0;19.091883092036785;1.0;0.0;2.0;10.0;0.5;0.0;0.5;2.0;20.25;4.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;2.8284271247461903;5.5;1.5;0.7071067811865476;0.0;0.75;22.5;89.09545442950498;2.0;23.25;14.142135623730953;0.0;2.0;2.0;5.5;94.5;0.0;0.0;3.0;7.0;0.5;0.5;0.25;1.0;0.0;2.0;2.0;1.0;11.0;126.0;12.5;13.5;0.0;4.0;0.0;0.25;0.0;1.0;0.0;18.384776310850235;0.0;13.5;2.0;0.0;1.0;2.0;0.75;31.5;0.25;0.0;0.0;0.5;0.0;27.0;0.7071067811865476;0.0;16.0;2.5;0.0;2.0;1.4142135623730951;0.25;16.0;0.0;0.0;3.0;0.0;16.0;2.0;0.0;0.5;2.0;8.48528137423857;0.7071067811865476;2.0;15.5;0.0;0.0;0.75;0.5;0.0;0.0;15.5;0.5;16.0;29.0;7.75;0.0;0.7071067811865476;0.0;0.75;9.0;21.92031021678297;7.0;1.0;31.0;6.75;2.0;4.0;0.5;1.0;0.0;2.0;0.75;0.0;2.0;63.0;0.0;9.899494936611664;2.0;9.0;0.0;1.0;0.5;0.0;63.0;False;0.0;2.0;2.0;21.0;0.0;4.242640687119285;0.0;2.0;2.0;13.0;0.25
3.0;0.5;0.0;0.0;0.0;0.0;5.25;0.0;4.0;0.0;0.0;0.25;0.0;7.0;4.0;0.0;0.5773502691896257;8.5;11.75;4.0;0.0;0.0;0.0;31.0;0.0;0.0;4.0;10.0;0.25;0.0;0.0;4.0;15.5;4.75;0.0;0.0;0.0;0.0;4.0;0.0;1.0;1.5;5.5;1.0;2.0;0.0;1.0;18.5;114.5;4.0;16.5;5.560275772537426;0.0;4.0;4.0;8.5;57.25;0.0;1.0;11.0;7.0;0.0;0.25;0.0;3.0;0.5;0.0;7.0;3.0;8.25;229.0;13.0;0.0;0.0;6.5;0.0;0.0;0.0;4.0;0.0;5.5;0.0;15.5;4.0;0.0;5.0;4.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;62.0;0.5;0.0;15.75;3.75;0.0;4.0;2.0;0.0;16.0;0.0;0.0;0.75;0.0;14.5;4.0;0.0;0.0;4.0;3.415650255319866;0.5;4.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;16.5;0.0;10.0;23.0;0.0;0.0;0.0;0.0;0.25;10.5;33.0;8.0;1.0;66.0;0.0;4.0;4.5;0.0;1.0;0.0;4.0;0.25;0.0;4.0;57.25;0.0;3.915780041490244;4.0;11.0;0.0;1.0;0.0;0.0;0.0;False;0.5;4.0;4.0;16.0;0.0;1.707825127659933;0.0;4.0;0.75;13.0;0.0
4.0;0.4409585518440984;0.0;0.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;0.0;1.2222222222222223;3.0;9.0;0.0;0.0;0.0;11.333333333333332;0.0;0.0;9.0;1.0;0.2222222222222222;0.0;0.0;9.0;0.0;1.2222222222222223;0.0;0.0;0.0;0.0;9.0;0.0;0.0;1.3333333333333337;1.0;0.0;3.6666666666666665;0.0;0.0;3.0;84.66666666666666;9.0;0.0;0.6666666666666667;0.0;9.0;9.0;2.0;0.0;0.0;0.0;3.0;3.0;0.1111111111111111;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.2222222222222223;254.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;0.0;2.333333333333333;0.0;3.7777777777777777;9.0;0.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;0.0;0.0;3.7777777777777777;1.0;0.0;12.0;3.9999999999999987;0.0;5.0;0.0;0.0;0.0;0.0;3.0;9.0;0.0;0.0;9.0;0.6666666666666667;0.0;9.0;0.0;0.0;0.0;0.0;1.2222222222222223;0.0;0.0;4.111111111111111;0.0;1.0;10.0;0.0;0.0;0.33333333333333337;0.0;0.0;2.0;12.33333333333333;1.0;0.0;37.0;0.0;9.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;9.0;28.222222222222218;0.0;1.0;9.0;2.333333333333333;0.0;1.3333333333333333;0.0;0.0;0.0;False;0.0;9.0;9.0;3.0;0.0;0.6666666666666667;0.0;9.0;0.4444444444444444;3.0;0.0
6.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;14.0;0.0;0.0;0.0;0.0;1.0;14.0;0.0;0.0;1.0;3.0;14.0;0.0;0.0;0.0;9.354143466934854;0.0;0.0;14.0;1.0;0.0;0.0;0.0;14.0;0.0;1.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;1.6035674514745464;1.0;0.0;3.474396144861517;0.0;0.0;3.0;75.9021927031285;14.0;0.0;0.0;0.0;14.0;14.0;2.0;0.0;0.0;0.0;3.0;1.0;0.07142857142857142;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;284.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;2.5;14.0;0.0;1.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;0.0;0.0;3.0;1.0;0.0;14.0;3.741657386773941;0.0;2.0;0.0;0.0;0.0;0.0;3.0;14.0;0.0;0.0;14.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.9285714285714286;0.0;0.0;2.9285714285714284;0.0;1.0;3.0;0.0;0.0;0.26726124191242434;0.0;0.0;2.0;10.9577109184094;1.0;0.0;41.0;0.0;14.0;1.0;0.0;0.0;0.0;14.0;0.0;0.0;14.0;20.285714285714285;0.0;0.0;14.0;2.0;0.0;1.0;0.0;0.0;0.0;False;0.0;14.0;14.0;1.0;0.0;0.0;0.0;14.0;0.42857142857142855;1.0;0.0
8.0;0.5222329678670935;0.0;0.6030226891555271;6.0;0.0;1.0;0.0;11.0;0.0;0.0;0.09090909090909093;0.0;2.0;11.0;0.0;0.0;6.363636363636362;3.0;11.0;0.0;0.0;0.0;45.52821303124232;0.0;0.0;11.0;9.5;0.5454545454545454;0.0;0.0;11.0;0.0;4.181818181818182;0.0;0.0;0.0;0.0;11.0;0.18181818181818185;1.0;2.4120907566221086;6.5;0.0;0.6030226891555271;0.09090909090909093;0.0;21.5;160.40403531537027;11.0;0.0;104.35716641332392;0.0;11.0;11.0;2.0;0.0;0.0;0.0;3.0;11.0;0.5454545454545454;0.4545454545454545;0.0;1.0;0.0;0.0;2.0;1.0;55.72727272727273;532.0;12.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;16.475877683891245;0.0;13.727272727272727;11.0;0.0;1.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;151.0;0.3015113445777636;0.0;15.636363636363635;1.0;0.0;11.0;3.3166247903554;0.0;25.0;0.0;0.0;0.0;0.0;7.0;11.0;2.0;1.0;11.0;7.131237301797316;0.8201995322647243;11.0;0.0;0.3015113445777636;0.0;0.0;0.18181818181818185;0.0;0.0;14.636363636363635;0.0;51.0;46.0;0.0;0.0;1.8090680674665818;0.0;0.5;4.0;48.54332647701996;2.0;2.0;161.0;0.0;11.0;2.0;0.0;1.0;0.0;11.0;1.0;0.0;11.0;48.36363636363637;0.0;8.738628975053027;11.0;8.818181818181818;0.0;1.0;0.0;0.0;0.0;False;0.0;11.0;11.0;320.0;1.0;3.9954519598709184;0.0;11.0;0.7272727272727273;20.0;0.0
